"Area","Species","Trap_type","Bait","Line","Date","Month","trap_id","Season","Time_taken"
"Predator Free Swanson / Waitakere","Rat","Victor","Goodnature Blood","WT_Boundary Walk",2022-04-06,"April","5917704","Autumn",NA
"Predator Free Swanson / Waitakere","Possum","Flipping Timmy","Fresh fruit","Swanson Cemetery",2024-11-14,"November","27283071","Spring",NA
"Predator Free Swanson / Waitakere","Mouse","Victor","Peanut butter","Concordia Reserve",2024-05-15,"May","14614073","Autumn",NA
"Predator Free Swanson / Waitakere","Rat","Rat trap","Peanut butter","",2023-12-16,"December","16723364","Summer",NA
"Predator Free Swanson / Waitakere","Mouse","Rat trap","Peanut butter","",2025-04-05,"April","6976146","Autumn",NA
"Predator Free Swanson / Waitakere","Hedgehog","Cage Trap","None","",2024-03-11,"March","23724756","Autumn",NA
"Predator Free Swanson / Waitakere","Rat","Victor","None","WT_Boundary Walk",2022-02-23,"February","5917704","Summer",NA
"Predator Free Swanson / Waitakere","Rat","DOC 200","None","WT_Boundary Walk",2021-12-06,"December","5012340","Summer",NA
"Predator Free Swanson / Waitakere","Rat - Norway","Cage Trap","None","",2025-04-25,"April","25390365","Autumn",NA
"Predator Free Swanson / Waitakere","Rat","Victor","Peanut butter","",2024-06-02,"June","4488321","Winter",NA
"Predator Free Swanson / Waitakere","Rat","Victor","Goodnature Nut Butter","WT_Boundary Walk",2023-11-21,"November","5917704","Spring",NA
"Predator Free Swanson / Waitakere","Rat","Victor","Peanut butter","",2024-06-10,"June","25336394","Winter",NA
"Predator Free Swanson / Waitakere","Rat","Victor","None","WT_Boundary Walk",2022-02-09,"February","5917704","Summer",NA
"Predator Free Swanson / Waitakere","Rat","Victor","Goodnature Nut Butter","WT_Boundary Walk",2022-07-13,"July","5917704","Winter",NA
"Predator Free Swanson / Waitakere","Rat - Ship","Victor","Peanut butter","DG-Crisp-Central-Bluff",2024-08-15,"August","25209152","Winter",NA
"Predator Free Swanson / Waitakere","Rabbit","Unspecified","None","",2024-08-27,"August","23173239","Winter",NA
"Predator Free Swanson / Waitakere","Rat - Ship","Timms","Fresh fruit","DG-Central-Access",2024-08-15,"August","18786271","Winter",NA
"Predator Free Swanson / Waitakere","Rat","Victor","Goodnature Rat and Mouse Lure","WT_Boundary Walk",2022-09-01,"September","6981532","Spring",NA
"Predator Free Swanson / Waitakere","Mouse","Rat trap","Peanut butter","",2024-08-03,"August","4796386","Winter",NA
"Predator Free Swanson / Waitakere","Rat","KBL Tunnel Trap","None","",2024-10-11,"October","14313870","Spring",NA
"Predator Free Swanson / Waitakere","Rat","Victor","Goodnature Rat and Mouse Lure","WT_Boundary Walk",2022-09-08,"September","6981532","Spring",NA
"Predator Free Swanson / Waitakere","Rat","KBL Tunnel Trap","None","",2024-07-30,"July","14733464","Winter",NA
"Predator Free Swanson / Waitakere","Mouse","Rat trap","None","",2024-10-23,"October","6976146","Spring",NA
"Predator Free Swanson / Waitakere","Rat","Victor","None","WT_Boundary Walk",2023-10-20,"October","5917704","Spring",NA
"Predator Free Swanson / Waitakere","Rat - Norway","Victor","Peanut butter","Jake home",2024-04-23,"April","21060820","Autumn",NA
"Predator Free Swanson / Waitakere","Mouse","Rat trap","Peanut butter","",2024-03-16,"March","16723364","Autumn",NA
"Predator Free Swanson / Waitakere","Mouse","Rat trap","None","",2024-06-16,"June","6976146","Winter",NA
"Predator Free Swanson / Waitakere","Rat","DOC 200","None","WT_Boundary Walk",2023-04-20,"April","5012340","Autumn",NA
"Predator Free Swanson / Waitakere","Rat","Victor","None","WT_Boundary Walk",2022-02-23,"February","4676078","Summer",NA
"Predator Free Swanson / Waitakere","Rat","Victor","Goodnature Nut Butter","WT_Boundary Walk",2023-04-20,"April","5917704","Autumn",NA
"Predator Free Swanson / Waitakere","Rat","DOC 200","None","WT_Boundary Walk",2023-10-10,"October","5012340","Spring",NA
"Predator Free Swanson / Waitakere","Ferret","DOC 200","None","WT_Boundary Walk",2022-02-14,"February","5012340","Summer",NA
"Predator Free Swanson / Waitakere","Mouse","Snap E Rat","Peanut butter","",2024-05-10,"May","23825729","Autumn",NA
"Predator Free Swanson / Waitakere","Mouse","Victor","Peanut butter","DG-Crisp-Central-Bluff",2022-11-19,"November","15385274","Spring",NA
"Predator Free Swanson / Waitakere","Rat","Victor","Goodnature Rat and Mouse Lure","WT_Boundary Walk",2022-10-07,"October","6981532","Spring",NA
"Predator Free Swanson / Waitakere","Mouse","Victor","Peanut butter","",2024-12-09,"December","4904939","Summer",NA
"Predator Free Swanson / Waitakere","Rat","DOC 200","Goodnature Nut Butter","WT_Boundary Walk",2024-04-16,"April","5012340","Autumn",NA
"Predator Free Swanson / Waitakere","Rat - Norway","DOC 200","None","",2024-04-24,"April","13042163","Autumn",NA
"Predator Free Swanson / Waitakere","Rabbit","One-off record: Shooting","None","",2025-01-23,"January","28542343","Summer",NA
"Predator Free Swanson / Waitakere","Ferret","D-Rat","Peanut butter","",2024-11-24,"November","19607883","Spring",NA
"Predator Free Swanson / Waitakere","Rat","Victor","Peanut butter","",2024-05-05,"May","8410437","Autumn",NA
"Predator Free Swanson / Waitakere","Rat","Victor","Goodnature Blood","WT_Boundary Walk",2022-04-22,"April","5917704","Autumn",NA
"Predator Free Swanson / Waitakere","Rat","DOC 200","None","WT_Boundary Walk",2022-11-16,"November","5012340","Spring",NA
"Predator Free Swanson / Waitakere","Rat - Ship","Victor","Peanut butter","Concordia Reserve",2024-05-03,"May","14614075","Autumn",NA
"Predator Free Swanson / Waitakere","Rat","DOC 200","None","WT_Boundary Walk",2022-04-06,"April","5012340","Autumn",NA
"Predator Free Swanson / Waitakere","Rat","Victor","Peanut butter","",2024-06-04,"June","25335850","Winter",NA
"Predator Free Swanson / Waitakere","Rat","DOC 200","Whole egg","WT_Boundary Walk",2024-01-14,"January","5012340","Summer",NA
"Predator Free Swanson / Waitakere","Mouse","Rat trap","Peanut butter","",2024-03-16,"March","16723138","Autumn",NA
"Predator Free Swanson / Waitakere","Rat","Victor","Goodnature Nut Butter","WT_Boundary Walk",2023-10-20,"October","4676078","Spring",NA
"Predator Free Swanson / Waitakere","Hedgehog","DOC 200","Peanut butter","",2024-04-04,"April","13042163","Autumn",NA
"Predator Free Swanson / Waitakere","Possum","Flipping Timmy","Peanut butter","",2024-08-11,"August","19607911","Winter",NA
"Predator Free Swanson / Waitakere","Rat","Rat trap","Peanut butter","",2024-08-30,"August","4796386","Winter",NA
"Predator Free Swanson / Waitakere","Possum","Flipping Timmy","None","",2024-03-11,"March","22569501","Autumn",NA
"Predator Free Swanson / Waitakere","Rat","DOC 200","Fresh meat","WT_Boundary Walk",2024-02-04,"February","5012340","Summer",NA
"Predator Free Swanson / Waitakere","Rat","Victor","Smooth","WT_Boundary Walk",2022-02-21,"February","4676078","Summer",NA
"Predator Free Swanson / Waitakere","Rat","Victor","Peanut butter","",2024-08-03,"August","25336233","Winter",NA
"Predator Free Swanson / Waitakere","Mouse","Victor","Peanut butter","DG-Crisp-Upper-Kauri",2025-04-26,"April","7977061","Autumn",NA
"Predator Free Swanson / Waitakere","Mouse","Victor","Peanut butter","",2022-03-18,"March","5312367","Autumn",NA
"Predator Free Swanson / Waitakere","Rat","Victor","Goodnature Rat and Mouse Lure","WT_Boundary Walk",2022-09-23,"September","6981532","Spring",NA
"Predator Free Swanson / Waitakere","Mouse","Victor","Peanut butter","",2024-07-31,"July","25336394","Winter",NA
"Predator Free Swanson / Waitakere","Rat","Victor","None","WT_Boundary Walk",2024-02-21,"February","6981532","Summer",NA
"Predator Free Swanson / Waitakere","Mouse","Rat trap","None","",2024-09-08,"September","6976146","Spring",NA
"Predator Free Swanson / Waitakere","Rat","Victor","None","WT_Boundary Walk",2021-11-04,"November","4676078","Spring",NA
"Predator Free Swanson / Waitakere","Rat - Ship","Rat trap","None","",2024-03-04,"March","19796666","Autumn",NA
"Predator Free Swanson / Waitakere","Rat","Victor","None","WT_Boundary Walk",2021-10-06,"October","4676078","Spring",NA
"Predator Free Swanson / Waitakere","Mouse","Victor","Peanut butter","",2024-08-30,"August","5994707","Winter",NA
"Predator Free Swanson / Waitakere","Rat","Victor","None","WT_Boundary Walk",2024-03-28,"March","5917704","Autumn",NA
"Predator Free Swanson / Waitakere","Rat","Victor","None","WT_Boundary Walk",2022-06-20,"June","5917704","Winter",NA
"Predator Free Swanson / Waitakere","Rat","Victor","Goodnature Nut Butter","WT_Boundary Walk",2022-07-29,"July","6981532","Winter",NA
"Predator Free Swanson / Waitakere","Possum","Timms","Fresh fruit","",2024-08-10,"August","25336362","Winter",NA
"Predator Free Swanson / Waitakere","Rat - Ship","Victor","Peanut butter","DG-Crisp-Central-Bluff",2024-01-19,"January","13285802","Summer",NA
"Predator Free Swanson / Waitakere","Mouse","Victor","Peanut butter","DG-Crisp-Central-Bluff",2024-03-17,"March","15693821","Autumn",NA
"Predator Free Swanson / Waitakere","Rat - Ship","Victor","Peanut butter","",2024-03-19,"March","15195684","Autumn",NA
"Predator Free Swanson / Waitakere","Possum","Timms","None","",2025-01-29,"January","4828373","Summer",NA
"Predator Free Swanson / Waitakere","Rat","Victor","Peanut butter","301",2024-03-14,"March","21982091","Autumn",NA
"Predator Free Swanson / Waitakere","Mouse","Victor","Peanut butter","DG-Crisp-Central-Bluff",2024-03-21,"March","13330525","Autumn",NA
"Predator Free Swanson / Waitakere","Rat","Victor","Goodnature Nut Butter","WT_Boundary Walk",2022-03-23,"March","6981532","Autumn",NA
"Predator Free Swanson / Waitakere","Rat","Victor","Goodnature Nut Butter","WT_Boundary Walk",2023-11-29,"November","5917704","Spring",NA
"Predator Free Swanson / Waitakere","Rat - Ship","Victor","Peanut butter","",2024-05-02,"May","20139570","Autumn",NA
"Predator Free Swanson / Waitakere","Possum","Trapinator","Fresh fruit,Peanut butter","",2024-08-10,"August","4519709","Winter",NA
"Predator Free Swanson / Waitakere","Mouse","Victor","Peanut butter","DG-Central-Access",2024-03-17,"March","18786199","Autumn",NA
"Predator Free Swanson / Waitakere","Rat","Victor","Goodnature Nut Butter","WT_Boundary Walk",2022-05-23,"May","4676078","Autumn",NA
"Predator Free Swanson / Waitakere","Possum","Timms","Dried fruit","Concordia Reserve",2024-03-18,"March","20891965","Autumn",NA
"Predator Free Swanson / Waitakere","Mouse","Rat trap","None","",2025-04-11,"April","6976146","Autumn",NA
"Predator Free Swanson / Waitakere","Rat","DOC 200","None","WT_Boundary Walk",2022-04-12,"April","5012340","Autumn",NA
"Predator Free Swanson / Waitakere","Rat - Ship","Victor","Peanut butter","",2025-04-26,"April","20139570","Autumn",NA
"Predator Free Swanson / Waitakere","Rat","Rat trap","Peanut butter","",2024-07-28,"July","4796386","Winter",NA
"Predator Free Swanson / Waitakere","Rat","DOC 200","Dehydrated Rabbit","WT_Boundary Walk",2022-08-24,"August","5012340","Winter",NA
"Predator Free Swanson / Waitakere","Possum","Timms","None","",2024-10-01,"October","4828373","Spring",NA
"Predator Free Swanson / Waitakere","Rat","Victor","Goodnature Nut Butter","WT_Boundary Walk",2021-12-16,"December","4676078","Summer",NA
"Predator Free Swanson / Waitakere","Possum","Timms","Dried fruit","Concordia Reserve",2025-05-06,"May","20891965","Autumn",NA
"Predator Free Swanson / Waitakere","Rat","Victor","Nutella","WT_Boundary Walk",2021-09-28,"September","4676078","Spring",NA
"Predator Free Swanson / Waitakere","Rat - Norway","Rat trap","Peanut butter","",2024-03-23,"March","16723138","Autumn",NA
"Predator Free Swanson / Waitakere","Mouse","Victor","Peanut butter","DG-Crisp-Central-Bluff",2024-03-17,"March","23115945","Autumn",NA
"Predator Free Swanson / Waitakere","Rat - Ship","Victor","Peanut butter","DG-Crisp-Central-Bluff",2025-05-02,"May","15195675","Autumn",NA
"Predator Free Swanson / Waitakere","Rat - Norway","Victor","Peanut butter","Concordia Reserve",2024-05-16,"May","4291326","Autumn",NA
"Predator Free Swanson / Waitakere","Mouse","Rat trap","None","",2024-09-09,"September","6976146","Spring",NA
"Predator Free Swanson / Waitakere","Hedgehog","Timms","None","",2024-03-30,"March","4828373","Autumn",NA
"Predator Free Swanson / Waitakere","Mouse","Victor","Goodnature Nut Butter","WT_HOME",2024-04-20,"April","3523399","Autumn",NA
"Predator Free Swanson / Waitakere","Rat - Ship","Victor","Rat and Possum Lure","DG-Crisp-Central-Bluff",2024-07-21,"July","15693821","Winter",NA
"Predator Free Swanson / Waitakere","Possum","Timms","Dried fruit","Concordia Reserve",2025-03-12,"March","20891965","Autumn",NA
"Predator Free Swanson / Waitakere","Mouse","Rat trap","None","",2024-09-11,"September","6976146","Spring",NA
"Predator Free Swanson / Waitakere","Rat - Ship","Victor","Peanut butter","DG-Crisp-Central-Bluff",2024-08-25,"August","23115966","Winter",NA
"Predator Free Swanson / Waitakere","Rat","Victor","Peanut butter","301",2024-06-17,"June","21981765","Winter",NA
"Predator Free Swanson / Waitakere","Rat","DOC 200","Goodnature Blood","WT_Boundary Walk",2021-10-16,"October","5012340","Spring",NA
"Predator Free Swanson / Waitakere","Rat - Ship","Victor","Peanut butter","DG-Central-Access",2024-09-06,"September","18786199","Spring",NA
"Predator Free Swanson / Waitakere","Rat - Ship","Victor","Peanut butter","DG-Crisp-Central-Bluff",2024-04-26,"April","15693821","Autumn",NA
"Predator Free Swanson / Waitakere","Rat - Ship","Victor","Peanut butter","DG-Crisp-Central-Bluff",2024-06-05,"June","23115966","Winter",NA
"Predator Free Swanson / Waitakere","Rat - Ship","Victor","Peanut butter","DG-Crisp-Central-Bluff",2024-05-12,"May","15693821","Autumn",NA
"Predator Free Swanson / Waitakere","Possum","Timms","Fresh fruit","DG-Crisp-Central-Bluff",2024-03-11,"March","16272362","Autumn",NA
"Predator Free Swanson / Waitakere","Rat - Ship","Victor","Peanut butter","DG-Crisp-Central-Bluff",2024-03-27,"March","13330525","Autumn",NA
"Predator Free Swanson / Waitakere","Rat - Ship","Victor","Peanut butter","DG-Crisp-Upper-Kauri",2024-03-10,"March","5891853","Autumn",NA
"Predator Free Swanson / Waitakere","Rat - Ship","Victor","Peanut butter","DG-Crisp-Central-Bluff",2024-12-01,"December","15195675","Summer",NA
"Predator Free Swanson / Waitakere","Rat","Victor","Peanut butter","",2025-04-17,"April","28658227","Autumn",NA
"Predator Free Swanson / Waitakere","Mouse","Victor","None","",2025-01-25,"January","4291344","Summer",NA
"Predator Free Swanson / Waitakere","Mouse","Victor","Peanut butter","DG-Central-Access",2024-02-22,"February","4904953","Summer",NA
"Predator Free Swanson / Waitakere","Mouse","Mouse trap","Peanut butter","",2024-06-21,"June","24753384","Winter",NA
"Predator Free Swanson / Waitakere","Rat - Norway","Victor","Peanut butter","",2025-03-05,"March","7212957","Autumn",NA
"Predator Free Swanson / Waitakere","Possum","Timms","Dried fruit","Concordia Reserve",2025-03-26,"March","21980597","Autumn",NA
"Predator Free Swanson / Waitakere","Rat - Ship","Victor","Peanut butter","DG-Central-Access",2024-09-22,"September","18786199","Spring",NA
"Predator Free Swanson / Waitakere","Mouse","Mouse trap","Peanut butter","Jake home",2023-10-31,"October","21060808","Spring",NA
"Predator Free Swanson / Waitakere","Rat - Ship","Victor","Peanut butter","DG-Crisp-Central-Bluff",2024-09-22,"September","25209163","Spring",NA
"Predator Free Swanson / Waitakere","Rat","Rat trap","None","",2024-05-24,"May","6976146","Autumn",NA
"Predator Free Swanson / Waitakere","Mouse","Rat trap","None","",2024-06-14,"June","6976146","Winter",NA
"Predator Free Swanson / Waitakere","Rat - Ship","Victor","Peanut butter","DG-Crisp-Central-Bluff",2024-04-26,"April","23115966","Autumn",NA
"Predator Free Swanson / Waitakere","Hedgehog","Unspecified","Mayo","Jake home",2024-03-04,"March","13481763","Autumn",NA
"Predator Free Swanson / Waitakere","Bird","KBL Tunnel Trap","None","",2025-02-09,"February","14733464","Summer",NA
"Predator Free Swanson / Waitakere","Mouse","Rat trap","None","",2024-04-23,"April","21333835","Autumn",NA
"Predator Free Swanson / Waitakere","Rat - Ship","Victor","Peanut butter","DG-Crisp-Central-Bluff",2025-05-06,"May","15693821","Autumn",NA
"Predator Free Swanson / Waitakere","Rat","Victor","None","WT_Road to Bantam Clearing",2024-06-28,"June","13071087","Winter",NA
"Predator Free Swanson / Waitakere","Mouse","Victor","Peanut butter","",2025-03-21,"March","28658355","Autumn",NA
"Predator Free Swanson / Waitakere","Rat","KBL Tunnel Trap","None","",2024-10-28,"October","14733464","Spring",NA
"Predator Free Swanson / Waitakere","Rat - Ship","Victor","Peanut butter","",2025-05-10,"May","20139570","Autumn",NA
"Predator Free Swanson / Waitakere","Hedgehog","Rat trap","Peanut butter","",2025-02-01,"February","6976146","Summer",NA
"Predator Free Swanson / Waitakere","Rat - Ship","Victor","Peanut butter","DG-Crisp-Central-Bluff",2024-06-25,"June","25209163","Winter",NA
"Predator Free Swanson / Waitakere","Possum","Timms","None","",2024-04-17,"April","4828373","Autumn",NA
"Predator Free Swanson / Waitakere","Rat - Ship","Victor","Peanut butter","DG-Crisp-Upper-Kauri",2024-10-30,"October","7236973","Spring",NA
